DATE,COUNTRY_CODE,CAMPAIGN_ID,TOTAL_SPEND_EUR,NB_OF_SESSIONS,NB_OF_SIGNUPS,NB_OF_ORDERS,NB_OF_POSLITE_ITEMS_ORDERED,NB_POSLITE_ITEMS_DISPATCHED,
2022-05-15,CH,120211150682290066,330.0864996,79,3,0,0,0,
2022-05-24,GB,120207888497020698,1094.175873,328,11,0,0,0,
2022-02-03,CH,13125904745,341.5677706,61,3,0,0,0,
2022-01-19,CH,13125904745,379.6300838,106,4,0,0,0,
2022-03-20,CH,13125904745,750.839663,225,8,0,0,0,
2022-03-28,CH,13125904745,530.7638578,64,5,0,0,0,
2022-03-19,CH,13125904745,531.280787,159,5,0,0,0,
2022-05-22,CH,21151146713,75.31708096,12,1,0,0,0,
2022-02-16,IE,16792023515,490.1713122,78,5,0,0,0,
2022-03-08,IE,16792023515,278.8560966,3,3,3,3,0,
2022-05-15,IE,16792023515,204.6767564,49,2,0,0,0,
2022-01-18,IE,16792023515,73.8528586,5,1,0,0,0,
2022-04-06,IE,16792023515,349.811431,38,3,0,0,0,
2022-04-26,CH,21209555471,143.0258266,1,1,1,1,0,
2022-04-24,CH,21209555471,146.3139479,19,1,0,0,0,
2022-04-12,GB,20475519552,274.2585433,44,3,0,0,0,
2022-04-25,GB,20475519552,272.5616755,44,3,0,0,0,
2022-03-04,GB,20475519552,244.5107615,10,3,1,0,0,
2022-05-15,IE,391281264,94.1899416,25,1,0,0,0,
2022-04-05,IE,391281264,28.09101964,7,0,0,0,0,
2022-02-15,IE,391281264,13.0456606,3,0,0,0,0,
2022-02-13,IE,391281264,16.8410092,3,0,0,0,0,
2022-03-02,IE,391281264,11.5492866,3,0,0,0,0,
2022-02-11,IE,391281264,8.0804196,1,0,0,0,0,
2022-03-25,GB,120204410141090698,36.19864876,1,0,0,0,0,
2022-02-09,GB,120204410141090698,2.3533882,1,0,0,0,0,
2022-04-13,GB,18461205812,403.9944629,113,4,0,0,0,
2022-01-03,GB,18461205812,849.4507096,178,8,0,0,0,
2022-02-13,GB,18461205812,2216.723204,67,22,7,2,1,
2022-03-04,GB,120204410141090698,66.1941444,5,1,0,0,0,
2022-05-25,ES,21250221815,196.4018789,26,2,0,0,0,
2022-05-26,ES,21250221815,157.6603112,9,2,0,0,0,
2022-05-30,GB,21198365745,151.8003406,20,2,0,0,0,
2022-05-24,GB,21198365745,152.7253718,14,2,0,0,0,
2022-05-05,IE,21182413864,24.9214288,4,0,0,0,0,
2022-04-11,IE,21182413864,12.0526124,1,0,0,0,0,
2022-03-06,IE,12250462467,539.366331,65,5,0,0,0,
2022-01-07,IE,12250462467,111.5322946,2,1,1,1,0,
2022-04-06,GB,120203990006170698,521.4727329,57,5,0,0,0,
2022-03-27,GB,120203990006170698,750.8940739,173,8,0,0,0,
2022-04-09,GB,120203990006170698,535.7699063,96,5,0,0,0,
2022-04-03,GB,120203990006170698,800.5736934,152,8,0,0,0,
2022-04-14,ES,17300002700,10.678669,2,0,0,0,0,
2022-01-23,ES,17300002700,4.353088,0,0,0,0,0,
2022-04-05,ES,17300002700,26.2681654,2,0,0,0,0,
2022-05-04,ES,17300002700,24.3364826,2,0,0,0,0,
2022-04-10,GB,20703348185,9.2367086,0,0,0,0,0,
2022-01-27,GB,,17.7660404,4,0,0,0,0,
2022-05-03,GB,20703348185,22.5680406,5,0,0,0,0,
2022-02-20,GB,20703348185,301.0568454,15,3,1,0,0,
2022-05-02,GB,20703348185,6.8969238,2,0,0,0,0,
2022-05-05,GB,20703348185,33.940483,7,0,0,0,0,
2022-02-09,ES,19678441368,2.6662664,0,0,0,0,0,
2022-03-29,ES,19678441368,4.7203798,1,0,0,0,0,
2022-05-24,ES,19678441368,3.8361588,1,0,0,0,0,
2022-04-26,ES,19678441368,5.2917226,0,0,0,0,0,
2022-01-30,ES,19678441368,0.3264816,0,0,0,0,0,
2022-02-25,GB,16335200574,353.280298,25,4,1,0,0,
2022-01-29,,16335200574.000000,867.9105234,69,9,1,0,0,
2022-05-27,GB,16335200574,954.890663,201,10,0,0,0,
2022-04-17,GB,16335200574,991.3205682,188,10,1,0,0,
2022-01-15,IE,20705306061,287.2088209,83,3,0,0,0,
2022-01-25,IE,20705306061,220.4421488,60,2,0,0,0,
2022-05-07,GB,16335307917,228.8363948,46,2,0,0,0,
2022-05-05,GB,16335307917,29.9546868,4,0,0,0,0,
2022-05-01,ES,21250282073,25.234307,4,0,0,0,0,
2022-05-07,ES,21250282073,170.0016898,20,2,0,0,0,
2022-05-21,CH,16820221869,41.9120754,5,0,0,0,0,
2022-04-30,CH,16820221869,100.5835396,16,1,0,0,0,
2022-03-25,CH,16820221869,92.53246117,25,1,0,0,0,
2022-03-19,CH,16820221869,56.4949202,11,1,0,0,0,
2022-03-04,CH,16820221869,133.6261982,7,1,0,0,0,
2022-02-22,CH,16820221869,37.53117661,6,0,0,0,0,
2022-01-18,CH,16820221869,40.5109252,7,0,0,0,0,
2022-04-14,CH,16820221869,1.3467366,0,0,0,0,0,
2022-04-23,CH,16820221869,75.4444564,11,1,0,0,0,
2022-02-18,IE,21018817119,233.5987275,61,2,0,0,0,
2022-04-26,ES,20499484310,119.3117566,1,1,1,1,0,
2022-02-02,ES,20499484310,238.7391748,72,2,0,0,0,
2022-02-22,ES,20499484310,232.2007306,7,2,1,0,0,
2022-05-19,ES,20499484310,61.12072236,9,1,0,0,0,
2022-02-17,ES,20499484310,245.2573296,20,3,0,0,0,
2022-01-31,ES,20499484310,245.6914345,17,2,0,0,0,
2022-05-08,ES,20499484310,64.97657072,2,1,0,0,0,
2022-01-30,ES,20499484310,161.8213981,13,2,0,0,0,
2022-04-11,IE,12201978151,58.018501,16,1,0,0,0,
2022-02-27,IE,12201978151,94.99053434,2,1,1,1,0,
2022-05-14,IE,12201978151,115.8046097,14,1,0,0,0,
2022-02-06,IE,12201978151,114.7038688,3,1,0,0,0,
2022-05-25,IE,12201978151,71.0505582,6,1,0,0,0,
2022-04-22,GB,21082539491,1348.72044,108,14,2,0,0,
2022-04-07,GB,21082539491,1421.359535,298,14,1,0,0,
2022-03-25,GB,15846715387,39.245809,0,0,0,0,0,
2022-02-14,GB,15846715387,17.7388336,1,0,0,0,0,
2022-02-02,GB,15846715387,37.5589874,11,0,0,0,0,
2022-05-30,GB,15846715387,10.2161534,2,0,0,0,0,
2022-03-03,GB,15846715387,25.1798934,1,0,0,0,0,
2022-02-24,GB,15846715387,20.201049,1,0,0,0,0,
2022-01-08,GB,15846715387,16.2832698,3,0,0,0,0,
2022-05-04,GB,15846715387,75.1043714,14,1,0,0,0,
2022-05-20,CH,120211150575530066,341.2004788,92,3,0,0,0,
2022-05-17,IE,120211151098440066,527.6486806,132,5,0,0,0,
2022-03-24,GB,20924620040,579.1239448,145,6,0,0,0,
2022-01-11,GB,20924620040,430.7652644,125,4,0,0,0,
2022-04-24,GB,20589784451,36.6339562,10,0,0,0,0,
2022-05-16,GB,20589784451,43.8845684,11,0,0,0,0,
2022-05-25,GB,20589784451,15.0181536,1,0,0,0,0,
2022-04-20,GB,20589784451,34.8519108,8,0,0,0,0,
2022-04-18,GB,20589784451,0,0,0,0,0,0,
2022-03-05,GB,20589784451,117.6149964,11,1,0,0,0,
2022-01-22,GB,20589784451,144.7265726,1,1,1,1,0,
2022-02-18,GB,20589784451,59.4196512,14,1,0,0,0,
2022-01-05,GB,20589784451,40.8102,3,0,0,0,0,
2022-05-19,GB,391019869,319.8023292,26,3,0,0,0,
2022-01-11,ES,17558850680,74.1665326,14,1,0,0,0,
2022-05-10,ES,17558850680,38.91143471,9,0,0,0,0,
2022-02-13,ES,17558850680,76.3966944,16,1,0,0,0,
2022-05-18,ES,17558850680,6.8969238,0,0,0,0,0,
2022-05-16,ES,17558850680,31.3422336,2,0,0,0,0,
2022-05-23,GB,20694141337,147.8417512,40,1,0,0,0,
2022-05-04,GB,20694141337,147.2976152,21,2,0,0,0,
2022-04-15,GB,20694141337,384.4728942,38,4,0,0,0,
2022-01-30,GB,23857036571440697,269.823439,76,3,0,0,0,
2022-02-20,GB,23857036571440697,317.040839,6,3,2,1,0,
2022-05-30,ES,19735056861,6.792754404,2,0,0,0,0,
2022-03-08,ES,19735056861,2.8295072,1,0,0,0,0,
2022-04-04,ES,19735056861,10.3410571,1,0,0,0,0,
2022-05-25,ES,19735056861,11.6445104,2,0,0,0,0,
2022-04-18,CH,16736661269,289.7066799,32,3,0,0,0,
2022-01-02,CH,16736661269,133.9244908,5,1,0,0,0,
2022-01-18,CH,16736661269,441.1947939,35,4,1,0,0,
2022-05-19,CH,16736661269,236.3733722,69,2,0,0,0,
2022-03-08,CH,16736661269,219.7567102,33,2,0,0,0,
2022-02-28,GB,21020541104,509.0778576,61,5,0,0,0,
2022-03-30,GB,21020541104,808.2918626,162,8,0,0,0,
2022-04-28,CH,21178981397,5.5909974,1,0,0,0,0,
2022-02-24,CH,391292794,39.38184164,11,0,0,0,0,
2022-05-26,CH,391292794,77.7706378,2,1,1,1,0,
2022-04-13,CH,391292794,14.96374,1,0,0,0,0,
2022-04-01,CH,391292794,58.4674132,2,1,0,0,0,
2022-02-11,CH,391292794,29.723429,3,0,0,0,0,
2022-04-03,CH,391292794,41.082268,12,0,0,0,0,
2022-03-03,CH,391292794,39.313826,9,0,0,0,0,
2022-03-13,GB,391180926,272.952221,41,3,0,0,0,
2022-03-29,GB,391180926,125.7226214,1,1,1,1,0,
2022-05-12,GB,391180926,83.3480318,3,1,0,0,0,
2022-05-03,GB,391180926,123.0971666,25,1,0,0,0,
2022-05-28,GB,12598739708,67.58596267,14,1,0,0,0,
2022-05-20,GB,12598739708,53.9017299,7,1,0,0,0,
2022-05-17,GB,120207745680800698,263.9603736,24,3,0,0,0,
2022-02-01,IE,12201978151,121.4511552,34,1,0,0,0,
2022-02-07,IE,12201978151,362.394576,25,4,1,0,0,
2022-03-21,GB,12598739708,153.0665804,46,2,0,0,0,
2022-04-06,GB,12598739708,70.93628964,1,1,1,1,0,
2022-02-22,GB,12598739708,227.1095125,27,2,0,0,0,
2022-03-06,GB,12598739708,174.0354829,7,2,1,1,1,
2022-05-07,GB,12598739708,92.71437536,6,1,0,0,0,
2022-02-07,GB,23857036571440697,0,0,0,0,0,0,
2022-02-19,GB,23857036571440697,321.3259114,74,3,0,0,0,
2022-05-06,ES,19735056861,12.9776436,0,0,0,0,0,
2022-05-18,ES,19735056861,6.7200796,1,0,0,0,0,
2022-03-23,CH,16736661269,115.7881536,31,1,0,0,0,
2022-01-04,CH,16736661269,314.5439771,75,3,0,0,0,
2022-01-15,CH,16736661269,472.0223483,9,5,3,2,0,
2022-05-10,CH,16736661269,408.0031672,12,4,1,0,0,
2022-04-29,CH,16736661269,774.4315921,101,8,1,0,0,
2022-05-22,ES,20499484310,57.78968773,12,1,0,0,0,
2022-01-22,ES,20499484310,201.6755212,14,2,0,0,0,
2022-03-14,GB,21020541104,847.4152016,237,8,0,0,0,
2022-04-21,CH,21178981397,1.9452862,0,0,0,0,0,
2022-05-08,CH,21178981397,0,0,0,0,0,0,
2022-05-18,CH,391292794,143.6927142,11,1,0,0,0,
2022-04-24,CH,391292794,34.5254292,8,0,0,0,0,
2022-05-22,CH,391292794,88.7077714,20,1,0,0,0,
2022-04-19,CH,391292794,25.6288056,2,0,0,0,0,
2022-05-24,CH,391292794,48.4689142,2,0,0,0,0,
2022-03-04,CH,391292794,47.6527102,11,0,0,0,0,
2022-01-24,CH,391292794,46.98614224,11,0,0,0,0,
2022-02-21,CH,391292794,55.03935504,16,1,0,0,0,
2022-04-20,CH,391292794,21.9966978,3,0,0,0,0,
2022-05-09,GB,120207888497020698,976.7649329,98,10,1,0,0,
2022-01-19,GB,391180926,140.9584308,18,1,0,0,0,
2022-01-22,GB,391180926,89.2110972,7,1,0,0,0,
2022-05-08,GB,20774689177,349.947465,91,4,0,0,0,
2022-04-03,GB,20774689177,663.097733,166,7,0,0,0,
2022-01-23,GB,20774689177,39.5450838,7,0,0,0,0,
2022-05-13,GB,20774689177,719.6470668,79,7,1,0,0,
2022-03-19,IE,16792023515,336.7657704,74,3,0,0,0,
2022-04-10,IE,16792023515,433.4859444,39,4,0,0,0,
2022-02-08,GB,120203990416490698,398.3075506,56,4,0,0,0,
2022-02-13,GB,120203990416490698,135.3266218,9,1,0,0,0,
2022-03-14,GB,20589784451,93.8498566,5,1,0,0,0,
2022-04-03,GB,20589784451,46.1291294,8,0,0,0,0,
2022-03-26,GB,20589784451,34.960738,10,0,0,0,0,
2022-01-13,GB,391019869,141.4481532,33,1,0,0,0,
2022-02-22,GB,391019869,495.1365518,25,5,1,0,0,
2022-02-13,GB,391019869,350.8180799,88,4,0,0,0,
2022-04-07,GB,391019869,495.8167205,119,5,0,0,0,
2022-01-13,CH,13125904745,314.4561944,91,3,0,0,0,
2022-04-24,CH,13125904745,436.0977972,26,4,1,0,0,
2022-05-06,CH,13125904745,373.5085538,26,4,1,0,0,
2022-04-11,CH,21151146713,337.9861314,101,3,0,0,0,
2022-05-28,GB,21198365745,173.3481262,49,2,0,0,0,
2022-05-27,unknown,21198365745,201.1806826,60,2,0,0,0,
2022-04-13,IE,21182413864,19.7521368,4,0,0,0,0,
2022-05-30,IE,21182413864,35.912976,5,0,0,0,0,
2022-02-25,GB,20475519552,172.5859141,5,2,1,0,0,
2022-05-20,GB,20475519552,407.3583892,90,4,0,0,0,
2022-03-13,GB,20475519552,204.700916,12,2,0,0,0,
2022-04-05,GB,20475519552,195.9581755,27,2,0,0,0,
2022-02-23,GB,20475519552,204.5972826,31,2,0,0,0,
2022-05-30,GB,20475519552,399.4985868,88,4,0,0,0,
2022-04-07,GB,20475519552,207.8468397,56,2,0,0,0,
2022-02-08,IE,391281264,43.2316052,13,0,0,0,0,
2022-05-07,IE,391281264,22.7992984,4,0,0,0,0,
2022-04-14,IE,391281264,18.9631396,5,0,0,0,0,
2022-02-18,IE,391281264,5.7950484,1,0,0,0,0,
2022-04-22,IE,391281264,58.68506624,12,1,0,0,0,
2022-03-01,GB,120204410141090698,51.23040304,15,1,0,0,0,
2022-03-28,GB,18461205812,922.2353177,83,9,1,0,0,
2022-01-14,GB,18461205812,1116.87995,212,11,1,0,0,
2022-05-11,GB,18461205812,2125.730095,489,21,1,0,0,
2022-03-29,GB,18461205812,734.0555786,125,7,0,0,0,
2022-03-30,GB,18461205812,798.6647732,200,8,0,0,0,
2022-04-05,GB,120204410141090698,42.2793672,3,1,0,0,0,
2022-04-06,GB,21082539491,1425.137158,428,14,0,0,0,
2022-04-02,GB,15846715387,45.9386818,2,0,0,0,0,
2022-03-28,GB,15846715387,22.2687658,5,0,0,0,0,
2022-04-18,GB,15846715387,23.8875704,2,0,0,0,0,
2022-04-12,GB,15846715387,56.1276284,4,1,0,0,0,
2022-04-20,GB,15846715387,38.565639,10,0,0,0,0,
2022-04-11,GB,15846715387,47.3126252,10,0,0,0,0,
2022-04-02,IE,12250462467,581.0301253,76,6,0,0,0,
2022-03-28,IE,12250462467,429.7888708,107,4,0,0,0,
2022-05-28,IE,120211151098440066,542.2043158,114,5,0,0,0,
2022-02-26,GB,,129.6267986,32,1,0,0,0,
2022-03-10,GB,20703348185,13.7258306,2,0,0,0,0,
2022-04-05,GB,20703348185,42.6602624,2,0,0,0,0,
2022-01-31,GB,20703348185,3.2376092,0,0,0,0,0,
2022-03-13,GB,20703348185,15.2902216,3,0,0,0,0,
2022-02-15,ES,19678441368,1.8228556,0,0,0,0,0,
2022-02-21,ES,19678441368,5.3597396,2,0,0,0,0,
2022-01-04,ES,19678441368,2.108527,0,0,0,0,0,
2022-04-02,ES,19678441368,2.480799005,0,0,0,0,0,
2022-01-16,GB,16335200574,616.1387962,18,6,2,1,0,
2022-05-28,GB,16335200574,995.904914,299,10,0,0,0,
2022-01-23,GB,16335200574,821.1284308,107,8,1,0,0,
2022-01-07,GB,16335200574,423.9091508,64,4,0,0,0,
2022-04-05,GB,16335200574,1081.211835,32,11,4,1,0,
2022-05-21,CH,21296853803,80.1104226,23,1,0,0,0,
2022-01-08,,20924620040,1118.457945,168,11,1,0,0,
2022-03-14,GB,,667.3011836,60,7,1,0,0,
2022-02-24,GB,120203990006170698,193.6444004,12,2,0,0,0,
2022-03-04,GB,120203990006170698,207.5062636,4,2,1,1,0,
2022-05-03,GB,120203990006170698,240.5897324,51,2,0,0,0,
2022-03-22,GB,21005578238,1.7956488,0,0,0,0,0,
2022-03-14,GB,21005578238,3.9177792,1,0,0,0,0,
2022-03-28,GB,21005578238,5.101275,1,0,0,0,0,
2022-02-24,GB,21005578238,0.2992748,0,0,0,0,0,
2022-03-16,ES,17300002700,14.9909468,4,0,0,0,0,
2022-05-08,CH,16820221869,41.7080244,12,0,0,0,0,
2022-02-16,CH,16820221869,37.6678146,11,0,0,0,0,
2022-01-19,CH,16820221869,93.86346,19,1,0,0,0,
2022-01-30,CH,16820221869,86.4087968,12,1,0,0,0,
2022-04-05,CH,16820221869,97.6996188,5,1,0,0,0,
2022-03-20,CH,16820221869,139.0489923,7,1,0,0,0,
2022-05-09,CH,16820221869,52.87982617,7,1,0,0,0,
2022-02-06,IE,20705306061,194.6999439,49,2,0,0,0,
2022-01-02,IE,20705306061,93.51489464,25,1,0,0,0,
2022-04-04,IE,21018817119,22.50586218,3,0,0,0,0,
2022-02-23,IE,21018817119,87.47021841,26,1,0,0,0,
2022-05-15,ES,120211151482640066,326.9305122,46,3,0,0,0,
2022-05-24,ES,120211151482640066,338.2893498,27,3,0,0,0,
2022-05-10,ES,120211151482640066,338.4661981,30,3,0,0,0,
2022-01-28,GB,16335307917,219.286808,37,2,0,0,0,
2022-02-11,GB,16335307917,172.1918372,15,2,0,0,0,
2022-05-01,ES,17558850680,45.503373,13,0,0,0,0,
2022-02-17,ES,17558850680,107.5892906,12,1,0,0,0,
2022-02-14,ES,17558850680,72.4040965,4,1,0,0,0,
2022-05-24,ES,17558850680,35.4912706,11,0,0,0,0,
2022-01-17,GB,20694141337,202.6090396,12,2,0,0,0,
2022-03-08,GB,20694141337,158.343576,25,2,0,0,0,
2022-04-11,GB,20694141337,161.472358,39,2,0,0,0,
2022-03-15,GB,20694141337,329.0934528,76,3,0,0,0,
2022-02-06,GB,6476940146,2103.87849,295,21,2,0,0,
2022-01-18,GB,6476940146,1593.819585,287,16,1,0,0,
2022-04-13,GB,6476940146,1194.60096,143,12,1,0,0,
2022-05-14,GB,20774689177,554.5562044,17,6,2,1,0,
2022-01-22,GB,20774689177,35.300823,10,0,0,0,0,
2022-02-26,GB,20774689177,14.8685162,4,0,0,0,0,
2022-02-17,GB,20774689177,3.6593146,0,0,0,0,0,
2022-01-08,GB,20774689177,0,0,0,0,0,0,
2022-05-30,GB,20774689177,144.7129692,13,1,0,0,0,
2022-04-08,GB,6476940146,1161.497171,221,12,1,0,0,
2022-02-17,CH,13125904745,375.3994264,53,4,0,0,0,
2022-04-03,CH,13125904745,492.3614596,25,5,1,0,0,
2022-04-18,CH,13125904745,551.61787,44,6,1,0,0,
2022-05-15,CH,21151146713,83.1168733,1,1,1,1,0,
2022-05-23,ES,21250221815,150.2538231,3,2,1,1,0,
2022-05-30,ES,21250221815,265.7381802,72,3,0,0,0,
2022-02-17,GB,120203990006170698,134.5240226,1,1,1,1,0,
2022-03-08,GB,120203990006170698,465.2090705,74,5,0,0,0,
2022-02-09,CH,16820221869,6.3663912,1,0,0,0,0,
2022-02-01,CH,16820221869,128.1484341,22,1,0,0,0,
2022-01-07,CH,16820221869,93.9042702,23,1,0,0,0,
2022-05-14,GB,120207745680800698,267.7421161,72,3,0,0,0,
2022-04-05,IE,21018817119,13.52224484,1,0,0,0,0,
2022-04-02,IE,21018817119,10.84197374,0,0,0,0,0,
2022-05-21,CH,120211150682290066,342.1663175,31,3,0,0,0,
2022-05-07,GB,120207888497020698,428.6295306,116,4,0,0,0,
2022-05-22,IE,16792023515,426.738658,85,4,0,0,0,
2022-02-25,IE,16792023515,284.9640232,28,3,0,0,0,
2022-04-25,IE,16792023515,363.6324854,33,4,0,0,0,
2022-01-28,IE,16792023515,217.586383,39,2,0,0,0,
2022-04-09,IE,16792023515,323.76092,94,3,0,0,0,
2022-03-24,CH,391292795,13.5081762,0,0,0,0,0,
2022-03-09,CH,391292795,0,0,0,0,0,0,
2022-05-01,CH,21209555471,140.1008044,41,1,0,0,0,
2022-03-05,GB,20475519552,231.1446768,51,2,0,0,0,
2022-05-22,GB,20475519552,395.4080621,40,4,0,0,0,
2022-05-10,GB,20475519552,270.5142972,3,3,3,3,0,
2022-02-12,GB,20475519552,336.2129105,81,3,0,0,0,
2022-02-18,GB,20475519552,242.8070866,58,2,0,0,0,
2022-05-19,GB,20475519552,484.2054065,68,5,0,0,0,
2022-05-02,GB,20475519552,269.9093717,27,3,0,0,0,
2022-04-10,IE,391281264,31.423854,2,0,0,0,0,
2022-03-27,GB,120204410141090698,38.3343812,3,0,0,0,0,
2022-03-14,GB,120204410141090698,73.82565044,13,1,0,0,0,
2022-02-13,GB,120204410141090698,5.3189294,1,0,0,0,0,
2022-03-17,GB,120204410141090698,29.7778426,2,0,0,0,0,
2022-01-08,GB,18461205812,1123.164721,314,11,0,0,0,
2022-05-10,GB,18461205812,2054.117625,431,21,1,0,0,
2022-01-23,GB,18461205812,1321.919651,212,13,1,0,0,
2022-05-12,GB,18461205812,2165.241641,585,22,1,0,0,
2022-03-08,GB,18461205812,1989.629453,438,20,1,0,0,
2022-03-06,GB,18461205812,1666.749809,350,17,1,0,0,
2022-02-28,GB,20475519552,156.4799102,30,2,0,0,0,
2022-04-29,GB,21198365745,291.7113096,26,3,0,0,0,
2022-05-17,GB,21198365745,364.5847234,73,4,0,0,0,
2022-04-21,GB,21198365745,100.9236246,11,1,0,0,0,
2022-05-29,IE,21182413864,83.2936182,3,1,0,1,0,
2022-05-26,IE,21182413864,153.4599554,40,2,1,0,1,
2022-05-13,IE,21182413864,113.2347016,22,1,0,0,0,
2022-04-14,GB,21082539491,1243.472953,12,12,12,12,1,
2022-03-19,GB,21082539491,1228.740934,295,12,1,0,0,
2022-03-31,GB,21082539491,1557.412185,78,16,3,1,0,
2022-03-12,GB,15846715387,54.9713394,5,1,0,0,0,
2022-05-08,GB,15846715387,6.665666,2,0,0,0,0,
2022-01-25,GB,15846715387,215.4914594,58,2,0,0,0,
2022-05-25,GB,15846715387,1.5915978,0,0,0,0,0,
2022-03-10,GB,21005578238,0,0,0,0,0,0,
2022-03-01,GB,21005578238,0.2448612,0,0,0,0,0,
2022-02-19,GB,21005578238,0,0,0,0,0,0,
2022-02-28,ES,17300002700,56.7805916,11,1,0,0,0,
2022-04-09,ES,17300002700,19.7113266,2,0,0,0,0,
2022-03-09,ES,17300002700,17.1946976,4,0,0,0,0,
2022-05-20,ES,20499484310,20.87587014,6,0,0,0,0,
2022-04-25,ES,20499484310,104.198533,3,1,0,0,0,
2022-01-13,ES,20499484310,197.5166721,59,2,0,0,0,
2022-04-20,ES,20499484310,129.690468,4,1,0,0,0,
2022-01-13,IE,12250462467,239.6710485,22,2,0,0,0,
2022-05-21,IE,12250462467,656.643793,33,7,1,0,0,
2022-01-24,IE,12201978151,175.4424581,42,2,0,0,0,
2022-01-03,IE,12201978151,68.8059972,5,1,0,0,0,
2022-01-09,IE,12201978151,177.6740074,16,2,0,0,0,
2022-04-27,IE,12201978151,59.922977,5,1,0,0,0,
2022-05-27,GB,391180926,120.5533281,19,1,0,0,0,
2022-02-22,GB,391180926,191.9847815,29,2,0,0,0,
2022-04-27,GB,391180926,54.8761156,14,1,0,0,0,
2022-02-03,GB,391180926,92.5167234,15,1,0,0,0,
2022-01-01,GB,391180926,69.9622862,1,1,1,1,0,
2022-03-25,GB,391180926,237.3657266,38,2,0,0,0,
2022-02-13,GB,391180926,177.4971632,5,2,1,0,0,
2022-01-11,GB,391180926,77.9746888,2,1,1,1,0,
2022-04-16,GB,391180926,189.3321212,11,2,0,0,0,
2022-01-16,GB,23857036571440697,315.7893276,66,3,0,0,0,
2022-03-06,ES,19735056861,4.3122778,0,0,0,0,0,
2022-03-18,ES,19735056861,6.017089897,0,0,0,0,0,
2022-02-09,ES,19735056861,3.0063514,0,0,0,0,0,
2022-05-30,CH,16736661269,458.7575098,46,5,1,0,0,
2022-04-11,CH,16736661269,262.9097041,8,3,1,0,0,
2022-05-16,CH,16736661269,517.7571002,129,5,0,0,0,
2022-02-25,CH,16736661269,131.2863971,25,1,0,0,0,
2022-05-30,ES,120211151482640066,340.6019278,10,3,1,0,0,
2022-01-09,GB,16335307917,107.5484804,16,1,0,0,0,
2022-05-27,GB,16335307917,96.6113468,3,1,0,0,0,
2022-02-03,GB,120203990416490698,399.4910478,8,4,2,1,0,
2022-04-15,GB,20589784451,19.9833946,0,0,0,0,0,
2022-04-29,GB,20589784451,113.7380274,26,1,0,0,0,
2022-04-01,GB,20589784451,46.863713,2,1,0,0,0,
2022-05-03,GB,20589784451,80.7089722,2,1,1,1,1,
2022-04-02,GB,391019869,986.9538741,286,10,0,0,0,
2022-03-25,GB,391019869,707.1455422,198,7,0,0,0,
2022-05-29,GB,391019869,701.5817502,126,7,0,0,0,
2022-01-12,GB,391019869,142.2371504,21,1,0,0,0,
2022-01-04,GB,391019869,145.84205,35,1,0,0,0,
2022-04-09,GB,391019869,1114.363317,145,11,1,0,0,
2022-05-01,GB,391019869,845.4241032,93,8,1,0,0,
2022-03-18,GB,391019869,714.6410142,36,7,1,0,0,
2022-05-28,ES,21326414110,93.0200492,28,1,0,0,0,
2022-05-24,GB,20703348185,33.6548116,0,0,0,0,0,
2022-03-07,GB,20703348185,75.5260768,5,1,0,0,0,
2022-03-06,GB,20703348185,123.8997672,27,1,0,0,0,
2022-02-12,GB,20703348185,0,0,0,0,0,0,
2022-02-28,GB,20703348185,247.105761,17,2,0,0,0,
2022-05-26,ES,19678441368,0,0,0,0,0,0,
2022-03-19,GB,16335200574,544.3128442,65,5,0,0,0,
2022-03-07,GB,16335200574,550.6928388,39,6,1,0,0,
2022-05-06,GB,16335200574,1128.225186,181,11,1,0,0,
2022-04-10,GB,16335200574,1187.481596,309,12,0,0,0,
2022-03-01,GB,16335200574.000000,624.7225416,81,6,0,0,0,
2022-03-09,GB,16335200574.000000,524.207019,16,5,2,1,0,
2022-03-18,GB,16335200574.000000,661.9686508,33,7,1,0,0,
2022-03-05,GB,16335200574.000000,645.753398,13,7,4,2,1,
2022-03-03,GB,16335200574.000000,491.0283264,79,5,0,0,0,
2022-03-12,GB,12598739708,152.5871245,32,2,0,0,0,
2022-05-10,GB,12598739708,90.94478251,6,1,0,0,0,
2022-04-17,GB,12598739708,86.71576976,23,1,0,0,0,
2022-02-02,GB,20924620040,290.364573,32,3,0,0,0,
2022-01-23,GB,20924620040,327.3386142,7,4,2,1,0,
2022-03-26,GB,21020541104,1025.314187,41,10,3,1,0,
2022-05-25,CH,391292794,138.3057678,8,1,0,0,0,
2022-03-18,CH,391292794,42.8643134,4,0,0,0,0,
2022-01-10,ES,17558850680,50.3461834,2,1,0,0,0,
2022-03-24,ES,17558850680,61.23760277,2,1,0,0,0,
2022-05-26,ES,17558850680,17.4531622,2,0,0,0,0,
2022-05-09,ES,17558850680,51.19385478,10,1,0,0,0,
2022-03-10,ES,17558850680,63.5890933,10,1,0,0,0,
2022-05-19,ES,17558850680,20.3098762,5,0,0,0,0,
2022-04-11,ES,17558850680,30.21737662,6,0,0,0,0,
2022-03-30,GB,20694141337,121.886464,1,1,1,1,0,
2022-03-23,GB,20694141337,56.8214018,8,1,0,0,0,
2022-03-02,GB,20694141337,143.8967652,33,1,0,0,0,
2022-03-04,GB,20694141337,87.9187742,21,1,0,0,0,
2022-04-03,GB,20694141337,421.569366,122,4,0,0,0,
